band,decl,decl_err,eta_int,extract_type,f_datapoints,f_int,f_int_err,freq_eff,ra,ra_err,runcatid,tau_time,taustart_ts,v_int,xtrsrc
24,27.2836217664,0.101696080219,0.308290363851,0,1075,23.2289637771,6.17254548602,58300780.0,197.906720863,0.103951265043,198,1.0,2017-02-25 01:48:29,0.178705539587,181423
23,27.3611118904,0.0889759388994,0.545477513306,0,1078,24.8076382748,5.77089011476,61816408.0,197.999966221,0.0910806462263,198,1.0,2017-02-25 01:48:30,0.252350227513,181632
24,27.2674700581,0.107436592598,0.308055184141,0,1076,22.0214324109,6.18151554739,58300780.0,197.908569297,0.109790066001,198,1.0,2017-02-25 01:48:30,0.178622421632,181591
23,27.3019909411,0.0968314274497,0.546528925429,0,1079,24.6868196995,6.24676631352,61816408.0,197.918620982,0.0990092396673,198,1.0,2017-02-25 01:48:31,0.252522086285,181810
24,27.3281505152,0.103332385446,0.307837336921,0,1077,22.1940600324,5.99471954698,58320312.0,197.901592775,0.105703156267,198,1.0,2017-02-25 01:48:31,0.178540987177,181763
24,27.3796580674,0.10413604608,0.307563006232,0,1078,19.9626925839,5.43636330372,58342636.0,197.905136127,0.106620009432,198,1.0,2017-02-25 01:48:32,0.178467285565,181918
23,27.3593734515,0.104304667251,0.546790105933,0,1080,22.0786451595,6.02178231856,61816408.0,197.976105012,0.106767638194,198,1.0,2017-02-25 01:48:32,0.252508913865,181966
23,27.3410480361,0.107139982082,0.547460861396,0,1081,24.2661934136,6.7970350903,61816408.0,197.920911141,0.109625717168,198,1.0,2017-02-25 01:48:33,0.252643085822,182134
24,27.3358005348,0.0897262681417,0.307823874051,0,1079,25.0832891104,5.88215426264,58300780.0,197.878770152,0.0917889648101,198,1.0,2017-02-25 01:48:33,0.178465906177,182087
23,27.3473605541,0.110861904734,0.547689565715,0,1082,22.3940626847,6.49154492726,61816408.0,197.980783993,0.113457950139,198,1.0,2017-02-25 01:48:34,0.252646367884,182306
24,27.3325826328,0.0930046108819,0.307596523898,0,1080,21.9046111255,5.32482182142,58320312.0,197.933149848,0.0951458335576,198,1.0,2017-02-25 01:48:34,0.17838233597,182259
24,27.3792258293,0.0953121685153,0.30737636549,0,1081,22.025612647,5.48918769407,58320312.0,197.899705384,0.0975795971048,198,1.0,2017-02-25 01:48:35,0.178299763653,182428
23,27.3110926136,0.112746392264,0.547646007941,0,1083,20.9868168585,6.18508861862,61816408.0,197.96238006,0.115310980043,198,1.0,2017-02-25 01:48:35,0.252581591995,182474
23,27.337421686,0.0983904557885,0.548464060564,0,1084,24.0093067389,6.17535119572,61816408.0,197.973959466,0.100670804184,198,1.0,2017-02-25 01:48:36,0.252693022829,182652
24,27.3836865759,0.094341603483,0.30711093593,0,1082,19.8744603111,4.90255944437,58320312.0,197.865838716,0.0965872270517,198,1.0,2017-02-25 01:48:36,0.17822807884,182603
23,27.3618255289,0.0965950471767,0.549477279708,0,1085,24.5913595256,6.21075259953,61816408.0,197.974000171,0.0988741929229,198,1.0,2017-02-25 01:48:37,0.252850580651,182814
24,27.3756865792,0.101380737097,0.306843991118,0,1083,19.862561811,5.26560670734,58320312.0,197.921212963,0.103790174098,198,1.0,2017-02-25 01:48:37,0.17815669414,182770
23,27.3731396519,0.0910797894215,0.550894031541,0,1086,25.3475268789,6.03639656405,61816408.0,197.987440485,0.0932470493208,198,1.0,2017-02-25 01:48:38,0.253074250092,182970
24,27.3935175554,0.0842240783582,0.30685130853,0,1084,23.4767285213,5.17018687612,58320312.0,197.955249898,0.0862527421293,198,1.0,2017-02-25 01:48:38,0.178098845613,182933
23,27.3388096741,0.098833242712,0.55216122017,0,1087,25.9360125659,6.70059116061,61816408.0,197.924868996,0.10111632056,198,1.0,2017-02-25 01:48:39,0.253353336111,183137
24,27.3107280596,0.105310440591,0.306569701805,0,1085,20.806604688,5.72686467038,58320312.0,197.941777458,0.107696053716,198,1.0,2017-02-25 01:48:39,0.17801595132,183092
23,27.3489636074,0.104580506692,0.552353131131,0,1088,21.8507156234,5.97463430459,61816408.0,197.97437123,0.107024741826,198,1.0,2017-02-25 01:48:40,0.253324104222,183304
24,27.324477276,0.110098691754,0.306292210921,0,1086,21.0271108179,6.05144098489,58300780.0,197.905210959,0.11261381224,198,1.0,2017-02-25 01:48:40,0.177931985074,183258
23,27.3433836226,0.0990681549722,0.553330403966,0,1089,24.8127260314,6.42620709071,61816408.0,197.977514047,0.101371952706,198,1.0,2017-02-25 01:48:41,0.253495001133,183466
24,27.2664702493,0.0959466442117,0.306172646739,0,1087,23.0020778601,5.76540954896,58300780.0,197.950807217,0.0980427254825,198,1.0,2017-02-25 01:48:41,0.17786366103,183422
23,27.3396809979,0.100520667782,0.554295971516,0,1090,24.9589866097,6.55872032827,61816408.0,197.974738398,0.102850954413,198,1.0,2017-02-25 01:48:42,0.253677121725,183624
24,27.3079050544,0.109222748717,0.30593468754,0,1088,19.3754251802,5.53064471063,58320312.0,197.869809693,0.111677789962,198,1.0,2017-02-25 01:48:42,0.177803091688,183586
23,27.2823374845,0.107062090593,0.554493647331,0,1091,22.0728517001,6.17497680796,61816408.0,197.944375491,0.109431927868,198,1.0,2017-02-25 01:48:43,0.253657402815,183792
24,27.3650143039,0.107642681362,0.305683849116,0,1089,21.690096001,6.10464653107,58300780.0,197.875151166,0.110170228865,198,1.0,2017-02-25 01:48:43,0.177719430045,183749
23,27.2813426245,0.0980581103183,0.555694590467,0,1092,25.624512922,6.56456605785,61816408.0,197.894539419,0.100215486611,198,1.0,2017-02-25 01:48:44,0.253898121626,183961
24,27.3225691591,0.0928979606514,0.305403297935,0,1090,20.5175647464,4.98112955739,58342636.0,197.908843846,0.0950101603238,198,1.0,2017-02-25 01:48:44,0.177639546993,183913
23,27.377118512,0.109430337665,0.555927563424,0,1093,22.4477195979,6.42444254604,61816408.0,198.005760741,0.112045901579,198,1.0,2017-02-25 01:48:45,0.253897223143,184104
24,27.3718947171,0.0964595643347,0.305138753845,0,1091,21.2825183866,5.36712295125,58320312.0,197.861820472,0.0987294942969,198,1.0,2017-02-25 01:48:45,0.177555515182,184063
23,27.3091355181,0.115524399398,0.556076984562,0,1094,22.4073562185,6.76599323487,61816408.0,197.938415432,0.118135925979,198,1.0,2017-02-25 01:48:46,0.253893731309,184265
24,27.2951829516,0.126442017333,0.305270559721,0,1092,16.8486774528,5.56867642874,58370536.0,198.017136861,0.129290835291,198,1.0,2017-02-25 01:48:46,0.177594106939,184219
24,27.4317120103,0.103106659441,0.30503621656,0,1093,21.8902358341,5.90476684609,58320312.0,197.951034326,0.105657564053,198,1.0,2017-02-25 01:48:47,0.177511910317,184365
23,27.317156597,0.110305703238,0.556163256897,0,1095,21.7251900182,6.26433965935,61816408.0,198.023603464,0.112827600985,198,1.0,2017-02-25 01:48:47,0.253855462572,184407
24,27.2958583296,0.111958455073,0.304874246568,0,1094,18.6277764272,5.45021134312,58342636.0,197.929598957,0.114458604393,198,1.0,2017-02-25 01:48:48,0.177472960817,184510
23,27.4106492925,0.103171030621,0.556894042409,0,1096,24.3218283384,6.56380535757,61816408.0,197.98201321,0.105689726315,198,1.0,2017-02-25 01:48:48,0.253978752375,184555
23,27.4156098506,0.104395886841,0.556942466325,0,1097,21.2048689022,5.79117561595,61816408.0,198.031722021,0.106961897331,198,1.0,2017-02-25 01:48:49,0.253917605359,184692
24,27.332753426,0.092813970472,0.304651791727,0,1095,19.4078135533,4.70806944037,58370536.0,197.97199856,0.0949473272143,198,1.0,2017-02-25 01:48:49,0.17741209737,184646
23,27.4039272158,0.100538176248,0.557362115384,0,1098,22.7094794467,5.9716963081,61816408.0,197.981408086,0.102978353753,198,1.0,2017-02-25 01:48:50,0.253929623641,184841
24,27.3441017481,0.102282402882,0.304413782547,0,1096,21.7981313499,5.82828402004,58320312.0,197.921814453,0.104647483237,198,1.0,2017-02-25 01:48:50,0.177329700591,184798
23,27.2791552257,0.105311966343,0.557290137522,0,1099,20.6133182382,5.67185359569,61816408.0,197.932112564,0.107628615646,198,1.0,2017-02-25 01:48:51,0.253847198403,184985
24,27.2842808553,0.0981216619654,0.304317774406,0,1097,23.2355562757,5.95622426073,58300780.0,197.871290673,0.100277099594,198,1.0,2017-02-25 01:48:51,0.177267430816,184940
24,27.2978900721,0.097746831374,0.30406755986,0,1098,21.5289429298,5.49820778846,58320312.0,197.864164375,0.0999155648433,198,1.0,2017-02-25 01:48:52,0.177184258305,185082
23,27.305644803,0.118434667959,0.557004721425,0,1100,19.7042638291,6.09983555744,61816408.0,197.991173302,0.121111313867,198,1.0,2017-02-25 01:48:52,0.253741072274,185127
24,27.36948266,0.0780190680925,0.304050411798,0,1099,23.0975360489,4.70996493526,58320312.0,197.929809802,0.0798531009267,198,1.0,2017-02-25 01:48:53,0.177119149395,185231
23,27.265480017,0.102075730942,0.557358970363,0,1101,22.5471817715,6.01263004095,61816408.0,197.975030799,0.104301347875,198,1.0,2017-02-25 01:48:53,0.253743277538,185281
24,27.2511061056,0.101853787263,0.303832111111,0,1100,19.2841097527,5.12985006843,58320312.0,197.836192433,0.104024952993,198,1.0,2017-02-25 01:48:54,0.177061816737,185383
23,27.3377323019,0.103296705661,0.55744693591,0,1102,21.3686759074,5.77035878913,61816408.0,198.015106738,0.105686956393,198,1.0,2017-02-25 01:48:54,0.253688238361,185433
23,27.3222734032,0.0921414018977,0.558232487777,0,1103,23.4403367483,5.64468916056,61816408.0,198.020353673,0.0942456313403,198,1.0,2017-02-25 01:48:55,0.253744296435,185580
24,27.3903938905,0.110096354745,0.303588484599,0,1101,19.5177048981,5.61996610867,58320312.0,197.954020476,0.112736847929,198,1.0,2017-02-25 01:48:55,0.176999061846,185532
24,27.2618040086,0.100467351571,0.303352896398,0,1102,21.7835736562,5.71612005348,58300780.0,197.816926535,0.102622975131,198,1.0,2017-02-25 01:48:56,0.17691724109,185686
23,27.290857368,0.0936377077229,0.558934408591,0,1104,23.2894344359,5.69767353007,61816408.0,197.968131378,0.0957159335437,198,1.0,2017-02-25 01:48:56,0.253789805575,185739
23,27.3635264881,0.098158298666,0.559544134861,0,1105,23.3775801363,5.99959242894,61816408.0,198.003074645,0.100468784657,198,1.0,2017-02-25 01:48:57,0.253840399003,185889
24,27.3526898668,0.0939845691107,0.303265828066,0,1103,23.1768901138,5.69353959478,58300780.0,197.874339127,0.0961579885621,198,1.0,2017-02-25 01:48:57,0.176854239374,185840
24,27.3465627624,0.0992991134339,0.303010848477,0,1104,21.4107351296,5.55753297379,58320312.0,197.93623373,0.101595503087,198,1.0,2017-02-25 01:48:58,0.176771565961,186003
23,27.3919150522,0.100326613439,0.560156305646,0,1106,23.610507914,6.19484825777,61816408.0,198.004118283,0.102738511991,198,1.0,2017-02-25 01:48:58,0.253905836947,186057
23,27.3014172022,0.102040371127,0.560240700782,0,1107,21.3243917022,5.68582883816,61816408.0,197.923094402,0.104316903774,198,1.0,2017-02-25 01:48:59,0.253847698439,186218
24,27.3364484608,0.0993604185813,0.302749184886,0,1105,21.2427545658,5.51663687191,58320312.0,197.902189797,0.101634329843,198,1.0,2017-02-25 01:48:59,0.176689072522,186165
23,27.3203244893,0.097444693972,0.56048489607,0,1108,21.7895081025,5.54897357953,61816408.0,197.962057766,0.099655370289,198,1.0,2017-02-25 01:49:00,0.253809231629,186389
24,27.2482671285,0.0881354766565,0.302682012597,0,1106,23.1340615901,5.32393694021,58300780.0,197.845629244,0.090004337772,198,1.0,2017-02-25 01:49:00,0.176625417189,186337
24,27.2786024757,0.0982315689641,0.302415509693,0,1107,20.1303799568,5.1655297957,58320312.0,197.868900628,0.100372545067,198,1.0,2017-02-25 01:49:01,0.176552085886,186513
23,27.3393066864,0.104172017783,0.560682384919,0,1109,22.033809374,6.00023133641,61816408.0,197.999828204,0.106578025665,198,1.0,2017-02-25 01:49:01,0.253782006238,186563
24,27.3307703858,0.0929994447484,0.302348185752,0,1108,23.2942111535,5.6613240566,58300780.0,197.906718353,0.0951156131726,198,1.0,2017-02-25 01:49:02,0.176492148753,186710
23,27.348997549,0.0910947375585,0.560911562862,0,1110,21.3253215821,5.07787913052,61816408.0,198.008996315,0.0932116245334,198,1.0,2017-02-25 01:49:02,0.253723570338,186758
23,27.3067328209,0.101075441703,0.561233611004,0,1111,22.42201181,5.92235362768,61816408.0,197.970135277,0.103344604229,198,1.0,2017-02-25 01:49:03,0.25371552964,186952
24,27.2258425822,0.0891472397489,0.302249123573,0,1109,22.9377168879,5.33887541416,58320312.0,197.937714017,0.0910140569141,198,1.0,2017-02-25 01:49:03,0.176424805798,186900
24,27.2688745832,0.0889470339434,0.30216796653,0,1110,23.0665865338,5.35848494964,58300780.0,197.895658733,0.0908703089477,198,1.0,2017-02-25 01:49:04,0.17636004331,187096
23,27.3141869897,0.0958399554367,0.561449479633,0,1112,21.5909122892,5.40739102422,61816408.0,197.96762407,0.0980016632881,198,1.0,2017-02-25 01:49:04,0.253667684156,187147
23,27.3033693543,0.0990124449426,0.561845646174,0,1113,22.6121080896,5.85028758036,61816408.0,197.968819751,0.101227240586,198,1.0,2017-02-25 01:49:05,0.253669312332,187314
24,27.2811963293,0.0823047112207,0.302264555882,0,1111,23.8872552141,5.13477136304,58346356.0,197.911606289,0.0841027099019,198,1.0,2017-02-25 01:49:05,0.176315944903,187263
24,27.2910342866,0.0854837626037,0.302638839177,0,1112,25.4163058235,5.67533050363,58300780.0,197.925855151,0.0873679070202,198,1.0,2017-02-25 01:49:06,0.176331447988,187425
23,27.3285188103,0.10466232394,0.561812672431,0,1114,20.904902794,5.71932422299,61816408.0,198.054527665,0.107065717213,198,1.0,2017-02-25 01:49:06,0.253595026973,187476
23,27.3358822682,0.0972859588541,0.56210406405,0,1115,22.0414424344,5.60481695358,61816408.0,198.008152212,0.0995223262348,198,1.0,2017-02-25 01:49:07,0.25356699516,187629
24,27.2646580145,0.0913285683026,0.302435460202,0,1113,22.0663898286,5.26337976467,58300780.0,197.907739055,0.0932969908241,198,1.0,2017-02-25 01:49:07,0.176252547677,187575
23,27.2670778363,0.106826280118,0.561972194958,0,1116,20.4445182223,5.70576443735,61816408.0,197.997029206,0.109152892937,198,1.0,2017-02-25 01:49:08,0.253478397044,187789
24,27.3266759968,0.0818335898995,0.302544399934,0,1114,23.9471992221,5.12059662527,58300780.0,198.009667698,0.0836982014996,198,1.0,2017-02-25 01:49:08,0.176210190566,187739
24,27.297660693,0.0929860425506,0.302497962373,0,1115,23.4739666963,5.70235318121,58300780.0,197.897928817,0.0950418847179,198,1.0,2017-02-25 01:49:09,0.176154722442,187907
23,27.341435425,0.103487620776,0.561644096604,0,1117,19.0522704611,5.15447102087,61816408.0,198.069233004,0.105887577332,198,1.0,2017-02-25 01:49:09,0.253362604325,187958
24,27.2700135751,0.0984675554363,0.302229119741,0,1116,20.9012770884,5.37549386314,58300780.0,197.844641828,0.100588990532,198,1.0,2017-02-25 01:49:10,0.176074606086,188070
23,27.3556161235,0.10176124647,0.561765450866,0,1118,21.5650851616,5.73713391338,61816408.0,198.008512678,0.104135205826,198,1.0,2017-02-25 01:49:10,0.253313186093,188125
24,27.2564543584,0.0926577498191,0.302212024095,0,1117,23.6695497869,5.72740827658,58300780.0,197.885466406,0.094635890065,198,1.0,2017-02-25 01:49:11,0.176024352168,188231
23,27.2348675813,0.0868489935543,0.56320149789,0,1119,25.189690027,5.71217623157,61816408.0,197.981059536,0.0886824109019,198,1.0,2017-02-25 01:49:11,0.253493599149,188285
24,27.3828693144,0.0908938521504,0.302003548102,0,1118,22.0014073113,5.22856323556,58300780.0,198.011096508,0.093054382016,198,1.0,2017-02-25 01:49:12,0.175945394519,188393
23,27.3264830831,0.105253309134,0.563178942445,0,1120,21.029167681,5.78526199709,61816408.0,198.003714334,0.107653545107,198,1.0,2017-02-25 01:49:12,0.253423130393,188451
24,27.3251596186,0.104002986078,0.301739393702,0,1119,21.0943492005,5.73382669908,58300780.0,197.962110114,0.106364098331,198,1.0,2017-02-25 01:49:13,0.175864739714,188551
23,27.3261071997,0.0966620932878,0.563352151301,0,1121,21.5208790256,5.4368085935,61816408.0,198.024881698,0.0988659440385,198,1.0,2017-02-25 01:49:13,0.253371186797,188601
23,27.2893761238,0.0969562274033,0.56389263743,0,1122,23.130114651,5.85881000995,61816408.0,197.947859585,0.0990912678822,198,1.0,2017-02-25 01:49:14,0.253400065185,188759
24,27.3027604318,0.097275812412,0.301506759036,0,1120,21.751823145,5.52825727808,58300780.0,197.90704626,0.0994344928925,198,1.0,2017-02-25 01:49:14,0.175784535054,188712
23,27.2490546458,0.123883670576,0.563463980991,0,1123,18.5248684958,5.99545413681,61816408.0,198.007588372,0.126546142458,198,1.0,2017-02-25 01:49:15,0.253280661494,188928
24,27.270793631,0.0931571035959,0.301273580746,0,1121,21.68793775,5.27640274495,58300780.0,197.819636098,0.0951571914527,198,1.0,2017-02-25 01:49:15,0.17570418344,188880
23,27.2766361813,0.103948058122,0.563454331943,0,1124,21.050488556,5.71670573186,61816408.0,198.002936562,0.106223805434,198,1.0,2017-02-25 01:49:16,0.253210794085,189103
24,27.3301580546,0.110793797039,0.301006179718,0,1122,20.3985907728,5.90722447164,58300780.0,197.944814587,0.113315937107,198,1.0,2017-02-25 01:49:16,0.17562906416,189050
24,27.2359010979,0.108542436107,0.300745077729,0,1123,20.1167113258,5.70157511638,58300780.0,197.792640602,0.110805026639,198,1.0,2017-02-25 01:49:17,0.175557769078,189223
23,27.2744074715,0.159910526414,0.563068391179,1,1125,14.6041274998,6.10319022852,61816408.0,197.904596671,0.16341297996,198,1.0,2017-02-25 01:49:17,0.253167467309,189362
23,27.2701977357,0.124937711066,0.562579194008,0,1126,17.4434656567,5.69433386331,61816408.0,197.982332164,0.127662125457,198,1.0,2017-02-25 01:49:18,0.253050872234,189436
24,27.3057898193,0.101405832632,0.300485489767,0,1124,21.167056013,5.60861624826,58300780.0,197.948697049,0.103666878135,198,1.0,2017-02-25 01:49:18,0.175477445754,189387
24,27.2621849549,0.113352384081,0.300221793325,0,1125,20.2449913086,5.99470539721,58300780.0,197.937886264,0.11579442865,198,1.0,2017-02-25 01:49:19,0.175404531252,189549
23,27.3367982116,0.11131682596,0.56239013826,0,1127,20.2952722057,5.90569369431,61816408.0,198.001299481,0.113872040591,198,1.0,2017-02-25 01:49:19,0.2529585826,189592
24,27.3928529886,0.115487145595,0.299976973751,0,1126,19.691109948,5.94750225279,58300780.0,197.990175321,0.118251094743,198,1.0,2017-02-25 01:49:20,0.175340897413,189718
23,27.3226652437,0.121607164151,0.561974074835,0,1128,18.614384837,5.91757028426,61816408.0,198.071158993,0.124385846408,198,1.0,2017-02-25 01:49:20,0.252840365147,189762
24,27.325179413,0.124251056912,0.299852948316,0,1127,18.2523792328,5.92801883602,58300780.0,197.939276793,0.127069323891,198,1.0,2017-02-25 01:49:21,0.175318041507,189900
23,27.3726991353,0.104756242166,0.561687201087,0,1129,19.4016011295,5.31399423123,61816408.0,197.980810895,0.107219986945,198,1.0,2017-02-25 01:49:21,0.252730255086,189949
23,27.3256460554,0.122529446193,0.561309584401,0,1130,19.054675093,6.10322358205,61816408.0,198.010897536,0.125322289537,198,1.0,2017-02-25 01:49:22,0.25261587484,190117
24,27.384768361,0.121017847308,0.299630369552,0,1128,19.2737955823,6.09954494903,58300780.0,197.909785522,0.123881929829,198,1.0,2017-02-25 01:49:22,0.175263782115,190073
23,27.2892417186,0.127989206308,0.56085728376,0,1131,18.1725465528,6.07802680289,61816408.0,197.952623795,0.130814045803,198,1.0,2017-02-25 01:49:23,0.252496956239,190281
24,27.2745204288,0.11260933927,0.299381061603,0,1129,19.8313842948,5.83401757276,58300780.0,197.908600923,0.115051170983,198,1.0,2017-02-25 01:49:23,0.175197639527,190241
